DexNr,Name,japName,Type,Classification,Height,Weight,Pic,PicShiny
346,Cradily,リリーラ,Rock/Grass,Barnacle,1.5,60.4000015258789,https://serebii.net/sunmoon/pokemon/346.png,https://serebii.net/Shiny/SM/346.png
347,Anorith,アノプス,Rock/Bug,Old Shrimp,0.699999988079071,12.5,https://serebii.net/sunmoon/pokemon/347.png,https://serebii.net/Shiny/SM/347.png
348,Armaldo,アーマルド,Rock/Bug,Plate,1.5,68.1999969482422,https://serebii.net/sunmoon/pokemon/349.png,https://serebii.net/Shiny/SM/348.png
349,Feebas,ヒンバス,Water,Fish,0.600000023841858,7.40000009536743,https://serebii.net/sunmoon/pokemon/349.png,https://serebii.net/Shiny/SM/349.png
350,Milotic,ミロカロス,Water,Tender,6.19999980926514,162.0,https://serebii.net/sunmoon/pokemon/350.png,https://serebii.net/Shiny/SM/350.png
351,Castform,ポワルン,Normal,Weather,0.300000011920929,0.800000011920929,https://serebii.net/sunmoon/pokemon/351.png,https://serebii.net/Shiny/SM/351.png
352,Kecleon,カクレオン,Normal,Color Swap,1.0,22.0,https://serebii.net/sunmoon/pokemon/352.png,https://serebii.net/Shiny/SM/352.png
353,Shuppet,カゲボウズ,Ghost,Puppet,0.600000023841858,2.29999995231628,https://serebii.net/sunmoon/pokemon/353.png,https://serebii.net/Shiny/SM/353.png
354,Banette,ジュペッタ,Ghost,Marionette,1.10000002384186,12.5,https://serebii.net/sunmoon/pokemon/354.png,https://serebii.net/Shiny/SM/354.png
355,Duskull,ヨマワル,Ghost,Requiem,0.800000011920929,15.0,https://serebii.net/sunmoon/pokemon/355.png,https://serebii.net/Shiny/SM/355.png
356,Dusclops,サマヨール,Ghost,Beckon,1.60000002384186,30.6000003814697,https://serebii.net/sunmoon/pokemon/356.png,https://serebii.net/Shiny/SM/356.png
357,Tropius,トロピウス,Grass/Flying,Fruit,2.0,100.0,https://serebii.net/sunmoon/pokemon/357.png,https://serebii.net/Shiny/SM/357.png
358,Chimecho,チリーン,Psychic,Wind Chime,0.600000023841858,1.0,https://serebii.net/sunmoon/pokemon/358.png,https://serebii.net/Shiny/SM/358.png
359,Absol,アブソル,Dark,Disaster,1.20000004768372,47.0,https://serebii.net/sunmoon/pokemon/359.png,https://serebii.net/Shiny/SM/359.png
360,Wynaut,ソーナノ,Psychic,Bright,0.600000023841858,14.0,https://serebii.net/sunmoon/pokemon/360.png,https://serebii.net/Shiny/SM/360.png
361,Snorunt,ユキワラシ,Ice,Snow Hat,0.699999988079071,16.7999992370605,https://serebii.net/sunmoon/pokemon/361.png,https://serebii.net/Shiny/SM/361.png
362,Glalie,オニゴーリ,Ice,Face,1.5,256.5,https://serebii.net/sunmoon/pokemon/362.png,https://serebii.net/Shiny/SM/362.png
363,Spheal,タマザラシ,Ice/Water,Clap,0.800000011920929,39.5,https://serebii.net/sunmoon/pokemon/363.png,https://serebii.net/Shiny/SM/363.png
364,Sealeo,トドグラー,Ice/Water,Ball Roll,1.10000002384186,87.5999984741211,https://serebii.net/sunmoon/pokemon/364.png,https://serebii.net/Shiny/SM/364.png
365,Walrein,トドゼルガ,Ice/Water,Ice Break,1.39999997615814,150.600006103516,https://serebii.net/sunmoon/pokemon/365.png,https://serebii.net/Shiny/SM/365.png
366,Clamperl,パールル,Water,Bivalve,0.400000005960465,52.5,https://serebii.net/sunmoon/pokemon/366.png,https://serebii.net/Shiny/SM/366.png
367,Huntail,ハンテール,Water,Deep Sea,1.70000004768372,27.0,https://serebii.net/sunmoon/pokemon/367.png,https://serebii.net/Shiny/SM/367.png
368,Gorebyss,サクラビス,Water,South Sea,1.79999995231628,22.6000003814697,https://serebii.net/sunmoon/pokemon/368.png,https://serebii.net/Shiny/SM/368.png
369,Relicanth,ジーランス,Water/Rock,Longevity,1.0,23.3999996185303,https://serebii.net/sunmoon/pokemon/369.png,https://serebii.net/Shiny/SM/369.png
370,Luvdisc,ラブカス,Water,Rendezvous,0.600000023841858,8.69999980926514,https://serebii.net/sunmoon/pokemon/370.png,https://serebii.net/Shiny/SM/370.png
371,Bagon,タツベイ,Dragon,Rock Head,0.600000023841858,42.0999984741211,https://serebii.net/sunmoon/pokemon/371.png,https://serebii.net/Shiny/SM/371.png
372,Shelgon,コモルー,Dragon,Endurance,1.10000002384186,110.5,https://serebii.net/sunmoon/pokemon/372.png,https://serebii.net/Shiny/SM/372.png
373,Salamence,ボーマンダ,Dragon/Flying,Dragon,1.5,102.599998474121,https://serebii.net/sunmoon/pokemon/373.png,https://serebii.net/Shiny/SM/373.png
374,Beldum,ダンバル,Steel/Psychic,Iron Ball,0.600000023841858,95.1999969482422,https://serebii.net/sunmoon/pokemon/374.png,https://serebii.net/Shiny/SM/374.png
375,Metang,メタング,Steel/Psychic,Iron Claw,1.20000004768372,202.5,https://serebii.net/sunmoon/pokemon/375.png,https://serebii.net/Shiny/SM/375.png
376,Metagross,メタグロス,Steel/Psychic,Iron Leg,1.60000002384186,550.0,https://serebii.net/sunmoon/pokemon/376.png,https://serebii.net/Shiny/SM/376.png
377,Regirock,レジロック,Rock,Rock Peak,1.70000004768372,230.0,https://serebii.net/sunmoon/pokemon/377.png,https://serebii.net/Shiny/SM/377.png
378,Regice,レジアイス,Ice,Iceberg,1.79999995231628,175.0,https://serebii.net/sunmoon/pokemon/378.png,https://serebii.net/Shiny/SM/378.png
379,Registeel,レジスチル,Steel,Iron,1.89999997615814,205.0,https://serebii.net/sunmoon/pokemon/379.png,https://serebii.net/Shiny/SM/379.png
380,Latias,ラティアス,Dragon/Psychic,Eon,1.39999997615814,40.0,https://serebii.net/sunmoon/pokemon/380.png,https://serebii.net/Shiny/SM/380.png
381,Latios,ラティオス,Dragon/Psychic,Eon,2.0,60.0,https://serebii.net/sunmoon/pokemon/381.png,https://serebii.net/Shiny/SM/381.png
382,Kyogre,カイオーガ,Water,Sea Basin,4.5,352.0,https://serebii.net/sunmoon/pokemon/382.png,https://serebii.net/Shiny/SM/382.png
383,Groudon,グラードン,Ground,Continent,3.5,950.0,https://serebii.net/sunmoon/pokemon/383.png,https://serebii.net/Shiny/SM/383.png
384,Rayquaza,レックウザ,Dragon/Flying,Sky High,7.0,206.5,https://serebii.net/sunmoon/pokemon/384.png,https://serebii.net/Shiny/SM/384.png
385,Jirachi,ジラーチ,Steel/Psychic,Wish,0.300000011920929,1.10000002384186,https://serebii.net/sunmoon/pokemon/385.png,https://serebii.net/Shiny/SM/385.png
386,Deoxys,デオキシス,Psychic,DNA,1.70000004768372,60.7999992370606,https://serebii.net/sunmoon/pokemon/386.png,https://serebii.net/Shiny/SM/386.png
387,Turtwig,,Grass,Tiny Leaf,0.400000005960465,10.1999998092651,https://serebii.net/sunmoon/pokemon/387.png,https://serebii.net/Shiny/SM/387.png
388,Grotle,,Grass,Grove,1.10000002384186,97.0,https://serebii.net/sunmoon/pokemon/388.png,https://serebii.net/Shiny/SM/388.png
389,Torterra,,Grass/Ground,Continent,2.20000004768372,310.0,https://serebii.net/sunmoon/pokemon/389.png,https://serebii.net/Shiny/SM/389.png
390,Chimchar,,Fire,Chimp,0.5,6.19999980926514,https://serebii.net/sunmoon/pokemon/390.png,https://serebii.net/Shiny/SM/390.png
391,Monferno,,Fire/Fighting,Playful,0.899999976158142,22.0,https://serebii.net/sunmoon/pokemon/391.png,https://serebii.net/Shiny/SM/391.png
392,Infernape,,Fire/Fighting,Flame,1.20000004768372,55.0,https://serebii.net/sunmoon/pokemon/392.png,https://serebii.net/Shiny/SM/392.png
393,Piplup,,Water,Penguin,0.400000005960465,5.19999980926514,https://serebii.net/sunmoon/pokemon/393.png,https://serebii.net/Shiny/SM/393.png
394,Prinplup,,Water,Penguin,0.800000011920929,23.0,https://serebii.net/sunmoon/pokemon/394.png,https://serebii.net/Shiny/SM/394.png
395,Empoleon,,Water/Steel,Emperor,1.70000004768372,84.5,https://serebii.net/sunmoon/pokemon/395.png,https://serebii.net/Shiny/SM/395.png
396,Starly,,Normal/Flying,Starling,0.300000011920929,2.0,https://serebii.net/sunmoon/pokemon/396.png,https://serebii.net/Shiny/SM/396.png
397,Staravia,,Normal/Flying,Starling,0.600000023841858,15.5,https://serebii.net/sunmoon/pokemon/397.png,https://serebii.net/Shiny/SM/397.png
398,Staraptor,,Normal/Flying,Predator,1.20000004768372,24.8999996185303,https://serebii.net/sunmoon/pokemon/398.png,https://serebii.net/Shiny/SM/398.png
399,Bidoof,,Normal,Plump Mouse,0.5,20.0,https://serebii.net/sunmoon/pokemon/399.png,https://serebii.net/Shiny/SM/399.png
400,Bibarel,,Normal/Water,Beaver,1.0,31.5,https://serebii.net/sunmoon/pokemon/400.png,https://serebii.net/Shiny/SM/400.png
401,Kricketot,,Bug,Cricket,0.300000011920929,2.20000004768372,https://serebii.net/sunmoon/pokemon/401.png,https://serebii.net/Shiny/SM/401.png
402,Kricketune,,Bug,Cricket,1.0,25.5,https://serebii.net/sunmoon/pokemon/402.png,https://serebii.net/Shiny/SM/402.png
403,Shinx,,Electric,Flash,0.5,9.5,https://serebii.net/sunmoon/pokemon/403.png,https://serebii.net/Shiny/SM/403.png
404,Luxio,,Electric,Spark,0.899999976158142,30.5,https://serebii.net/sunmoon/pokemon/404.png,https://serebii.net/Shiny/SM/404.png
405,Luxray,,Electric,Gleam Eyes,1.39999997615814,42.0,https://serebii.net/sunmoon/pokemon/405.png,https://serebii.net/Shiny/SM/405.png
406,Budew,,Grass/Poison,Bud,0.200000002980232,1.20000004768372,https://serebii.net/sunmoon/pokemon/406.png,https://serebii.net/Shiny/SM/406.png
407,Roserade,,Grass/Poison,Bouquet,0.899999976158142,14.5,https://serebii.net/sunmoon/pokemon/407.png,https://serebii.net/Shiny/SM/407.png
408,Cranidos,,Rock,Head Butt,0.899999976158142,31.5,https://serebii.net/sunmoon/pokemon/408.png,https://serebii.net/Shiny/SM/408.png
409,Rampardos,,Rock,Head Butt,1.60000002384186,102.5,https://serebii.net/sunmoon/pokemon/409.png,https://serebii.net/Shiny/SM/409.png
410,Shieldon,,Rock/Steel,Shield,0.5,57.0,https://serebii.net/sunmoon/pokemon/410.png,https://serebii.net/Shiny/SM/410.png
411,Bastiodon,,Rock/Steel,Shield,1.29999995231628,149.5,https://serebii.net/sunmoon/pokemon/411.png,https://serebii.net/Shiny/SM/411.png
412,Burmy,,Bug,Bagworm,0.200000002980232,3.40000009536743,https://www.serebii.net/sunmoon/pokemon/412.png,https://www.serebii.net/Shiny/SM/412.png
413,Wormadam,,Bug/Grass,Bagworm,0.5,6.5,https://serebii.net/sunmoon/pokemon/413.png,https://serebii.net/Shiny/SM/413.png
414,Mothim,,Bug/Flying,Moth,0.899999976158142,23.2999992370605,https://serebii.net/sunmoon/pokemon/414.png,https://serebii.net/Shiny/SM/414.png
415,Combee,,Bug/Flying,Tiny Bee,0.300000011920929,5.5,https://serebii.net/sunmoon/pokemon/415.png,https://serebii.net/Shiny/SM/415.png
416,Vespiquen,,Bug/Flying,Beehive,1.20000004768372,38.5,https://serebii.net/sunmoon/pokemon/416.png,https://serebii.net/Shiny/SM/416.png
417,Pachirisu,,Electric,EleSquirrel,0.400000005960465,3.90000009536743,https://serebii.net/sunmoon/pokemon/417.png,https://serebii.net/Shiny/SM/417.png
418,Buizel,,Water,Sea Weasel,0.699999988079071,29.5,https://serebii.net/sunmoon/pokemon/418.png,https://serebii.net/Shiny/SM/418.png
419,Floatzel,,Water,Sea Weasel,1.10000002384186,33.5,https://serebii.net/sunmoon/pokemon/419.png,https://serebii.net/Shiny/SM/419.png
420,Cherubi,,Grass,Cherry,0.400000005960465,3.29999995231628,https://serebii.net/sunmoon/pokemon/420.png,https://serebii.net/Shiny/SM/420.png
421,Cherrim,,Grass,Blossom,0.5,9.30000019073486,https://serebii.net/sunmoon/pokemon/421.png,https://serebii.net/Shiny/SM/421.png
422,Shellos,,Water,Sea Slug,0.300000011920929,6.30000019073486,https://serebii.net/sunmoon/pokemon/422.png,https://serebii.net/Shiny/SM/422.png
423,Gastrodon,,Water/Ground,Sea Slug,0.899999976158142,29.8999996185303,https://serebii.net/sunmoon/pokemon/423.png,https://serebii.net/Shiny/SM/423.png
424,Ambipom,,Normal,Long Tail,1.20000004768372,20.2999992370605,https://serebii.net/sunmoon/pokemon/424.png,https://serebii.net/Shiny/SM/424.png
425,Drifloon,,Ghost/Flying,Balloon,0.400000005960465,1.20000004768372,https://serebii.net/sunmoon/pokemon/425.png,https://serebii.net/Shiny/SM/425.png
426,Drifblim,,Ghost/Flying,Blimp,1.20000004768372,15.0,https://serebii.net/sunmoon/pokemon/426.png,https://serebii.net/Shiny/SM/426.png
427,Buneary,,Normal,Rabbit,0.400000005960465,5.5,https://serebii.net/sunmoon/pokemon/427.png,https://serebii.net/Shiny/SM/427.png
428,Lopunny,,Normal,Rabbit,1.20000004768372,33.2999992370605,https://serebii.net/sunmoon/pokemon/428.png,https://serebii.net/Shiny/SM/428.png
429,Mismagius,,Ghost,Magical,0.899999976158142,4.40000009536743,https://serebii.net/sunmoon/pokemon/429.png,https://serebii.net/Shiny/SM/429.png
430,Honchkrow,,Dark/Flying,Big Boss,0.899999976158142,27.2999992370605,https://serebii.net/sunmoon/pokemon/430.png,https://serebii.net/Shiny/SM/430.png
431,Glameow,,Normal,Catty,0.5,3.90000009536743,https://serebii.net/sunmoon/pokemon/431.png,https://serebii.net/Shiny/SM/431.png
432,Purugly,,Normal,Tiger Cat,1.0,43.7999992370605,https://serebii.net/sunmoon/pokemon/432.png,https://serebii.net/Shiny/SM/432.png
433,Chincling,,Psychic,Bell,0.200000002980232,0.600000023841858,https://serebii.net/sunmoon/pokemon/433.png,https://serebii.net/Shiny/SM/433.png
434,Stunky,,Poison/Dark,Skunk,0.400000005960465,19.2000007629395,https://serebii.net/sunmoon/pokemon/434.png,https://serebii.net/Shiny/SM/434.png
435,Skuntank,,Poison/Dark,Skunk,1.0,38.0,https://serebii.net/sunmoon/pokemon/435.png,https://serebii.net/Shiny/SM/435.png
436,Bronzor,,Steel/Psychic,Bronze,0.5,60.5,https://serebii.net/sunmoon/pokemon/436.png,https://serebii.net/Shiny/SM/436.png
437,Bronzong,,Steel/Psychic,Bronze Bell,1.29999995231628,187.0,https://serebii.net/sunmoon/pokemon/437.png,https://serebii.net/Shiny/SM/437.png
438,Bonsly,,Rock,Bonsai,0.5,15.0,https://serebii.net/sunmoon/pokemon/438.png,https://serebii.net/Shiny/SM/438.png
439,Mime Jr.,,Psychic/Fairy,Mime,0.600000023841858,13.0,https://serebii.net/sunmoon/pokemon/439.png,https://serebii.net/Shiny/SM/439.png
440,Happiny,,Normal,Playhouse,0.600000023841858,24.3999996185303,https://serebii.net/sunmoon/pokemon/440.png,https://serebii.net/Shiny/SM/440.png
441,Chatot,,Normal/Flying,Music Note,0.5,1.89999997615814,https://serebii.net/sunmoon/pokemon/441.png,https://serebii.net/Shiny/SM/441.png
442,Spiritomb,,Ghost/Dark,Forbidden,1.0,108.0,https://serebii.net/sunmoon/pokemon/442.png,https://serebii.net/Shiny/SM/442.png
443,Gible,,Dragon/Ground,Land Shark,0.699999988079071,20.5,https://serebii.net/sunmoon/pokemon/443.png,https://serebii.net/Shiny/SM/443.png
444,Gabite,,Dragon/Ground,Cave,1.39999997615814,56.0,https://serebii.net/sunmoon/pokemon/444.png,https://serebii.net/Shiny/SM/444.png
445,Garchomp,,Dragon/Ground,Mach,1.89999997615814,95.0,https://serebii.net/sunmoon/pokemon/445.png,https://serebii.net/Shiny/SM/445.png
446,Munchlax,,Normal,Big Eater,0.600000023841858,105.0,https://serebii.net/sunmoon/pokemon/446.png,https://serebii.net/Shiny/SM/446.png
447,Riolu,,Fighting,Emanation,0.699999988079071,20.2000007629395,https://serebii.net/sunmoon/pokemon/447.png,https://serebii.net/Shiny/SM/447.png
448,Lucario,,Fighting/Steel,Aura,1.20000004768372,54.0,https://serebii.net/sunmoon/pokemon/448.png,https://serebii.net/Shiny/SM/448.png
449,Hippopotas,,Ground,Hippo,0.800000011920929,49.5,https://serebii.net/sunmoon/pokemon/449.png,https://serebii.net/Shiny/SM/449.png
450,Hippowdon,,Ground,Heavyweight,2.0,300.0,https://serebii.net/sunmoon/pokemon/450.png,https://serebii.net/Shiny/SM/450.png
451,Skorupi,,Poison/Bug,Scorpion,0.800000011920929,12.0,https://serebii.net/sunmoon/pokemon/451.png,https://serebii.net/Shiny/SM/451.png
452,Drapion,,Poison/Dark,Ogre Scorp,1.29999995231628,61.5,https://serebii.net/sunmoon/pokemon/452.png,https://serebii.net/Shiny/SM/452.png
453,Croagunk,,Poison/Fighting,Toxic Mouth,0.699999988079071,23.0,https://serebii.net/sunmoon/pokemon/453.png,https://serebii.net/Shiny/SM/453.png
454,Toxicroak,,Poison/Fighting,Toxic Mouth,1.29999995231628,44.4000015258789,https://serebii.net/sunmoon/pokemon/454.png,https://serebii.net/Shiny/SM/454.png
455,Carnivine,,Grass,Bug Catcher,1.39999997615814,27.0,https://serebii.net/sunmoon/pokemon/455.png,https://serebii.net/Shiny/SM/455.png
456,Finneon,,Water,Wing Fish,0.400000005960465,7.0,https://serebii.net/sunmoon/pokemon/456.png,https://serebii.net/Shiny/SM/456.png
457,Lumineon,,Water,Neon,1.20000004768372,24.0,https://serebii.net/sunmoon/pokemon/457.png,https://serebii.net/Shiny/SM/457.png
458,Mantyke,,Water/Flying,Kite,1.0,65.0,https://serebii.net/sunmoon/pokemon/458.png,https://serebii.net/Shiny/SM/458.png
459,Snover,,Grass/Ice,Frosted Tree,1.0,50.5,https://serebii.net/sunmoon/pokemon/459.png,https://serebii.net/Shiny/SM/459.png
460,Abomasnow,,Grass/Ice,Frosted Tree,2.20000004768372,135.5,https://serebii.net/sunmoon/pokemon/460.png,https://serebii.net/Shiny/SM/460.png
461,Weavile,,Dark/Ice,Sharp Claw,1.10000002384186,34.0,https://serebii.net/sunmoon/pokemon/461.png,https://serebii.net/Shiny/SM/461.png
462,Magnezone,,Electric/Steel,Magnet Area,1.20000004768372,180.0,https://serebii.net/sunmoon/pokemon/462.png,https://serebii.net/Shiny/SM/462.png
463,Lickilicky,,Normal,Licking,1.70000004768372,140.0,https://serebii.net/sunmoon/pokemon/463.png,https://serebii.net/Shiny/SM/463.png
464,Rhyperior,,Ground/Rock,Drill,2.40000009536743,282.799987792969,https://serebii.net/sunmoon/pokemon/464.png,https://serebii.net/Shiny/SM/464.png
465,Tangrowth,,Grass,Vine,2.0,128.600006103516,https://serebii.net/sunmoon/pokemon/465.png,https://serebii.net/Shiny/SM/465.png
466,Electivire,,Electric,Thunderbolt,1.79999995231628,138.600006103516,https://serebii.net/sunmoon/pokemon/466.png,https://serebii.net/Shiny/SM/466.png
467,Magmortar,,Fire,Blast,1.60000002384186,68.0,https://serebii.net/sunmoon/pokemon/467.png,https://serebii.net/Shiny/SM/467.png
468,Togekiss,,Fairy/Flying,Jubilee,1.5,38.0,https://serebii.net/sunmoon/pokemon/468.png,https://serebii.net/Shiny/SM/468.png
469,Yanmega,,Bug/Flying,Ogre Darner,1.89999997615814,51.5,https://serebii.net/sunmoon/pokemon/469.png,https://serebii.net/Shiny/SM/469.png
470,Leafeon,,Grass,Verdant,1.0,25.5,https://serebii.net/sunmoon/pokemon/470.png,https://serebii.net/Shiny/SM/470.png
471,Glaceon,,Ice,Fresh Snow,0.800000011920929,25.8999996185303,https://serebii.net/sunmoon/pokemon/471.png,https://serebii.net/Shiny/SM/471.png
472,Gliscor,,Ground/Flying,Fang Scorp,2.0,42.5,https://serebii.net/sunmoon/pokemon/472.png,https://serebii.net/Shiny/SM/472.png
473,Mamoswine,,Ice/Ground,Twin Tusk,2.5,291.0,https://serebii.net/sunmoon/pokemon/473.png,https://serebii.net/Shiny/SM/473.png
474,Porygon-Z,,Normal,Virtual,0.899999976158142,34.0,https://serebii.net/sunmoon/pokemon/474.png,https://serebii.net/Shiny/SM/474.png
475,Gallade,,Psychic/Fighting,Blade,1.60000002384186,52.0,https://serebii.net/sunmoon/pokemon/475.png,https://serebii.net/Shiny/SM/475.png
476,Probopass,,Rock/Steel,Compass,1.39999997615814,340.0,https://serebii.net/sunmoon/pokemon/476.png,https://serebii.net/Shiny/SM/476.png
477,Dusknoir,,Ghost,Gripper,2.20000004768372,106.599998474121,https://serebii.net/sunmoon/pokemon/477.png,https://serebii.net/Shiny/SM/477.png
478,Froslass,,Ice/Ghost,Snow Land,1.29999995231628,26.6000003814697,https://serebii.net/sunmoon/pokemon/478.png,https://serebii.net/Shiny/SM/478.png
479,Rotom,,Electric/Ghost,Plasma,0.300000011920929,0.300000011920929,https://serebii.net/sunmoon/pokemon/479.png,https://serebii.net/Shiny/SM/479.png
480,Uxie,,Psychic,Knowledge,0.300000011920929,0.300000011920929,https://serebii.net/sunmoon/pokemon/480.png,https://serebii.net/Shiny/SM/480.png
481,Mesprit,,Psychic,Emotion,0.300000011920929,0.300000011920929,https://serebii.net/sunmoon/pokemon/481.png,https://serebii.net/Shiny/SM/481.png
482,Azelf,,Psychic,Willpower,0.300000011920929,0.300000011920929,https://serebii.net/sunmoon/pokemon/482.png,https://serebii.net/Shiny/SM/482.png
483,Dialga,,Steel/Dragon,Temporal,5.40000009536743,683.0,https://serebii.net/sunmoon/pokemon/483.png,https://serebii.net/Shiny/SM/483.png
484,Palkia,,Water/Dragon,Spatial,4.19999980926514,336.0,https://serebii.net/sunmoon/pokemon/484.png,https://serebii.net/Shiny/SM/484.png
485,Heatran,,Fire/Steel,Lava Dome,1.70000004768372,430.0,https://serebii.net/sunmoon/pokemon/485.png,https://serebii.net/Shiny/SM/485.png
486,Regigigas,,Normal,Colossal,3.70000004768372,420.0,https://serebii.net/sunmoon/pokemon/486.png,https://serebii.net/Shiny/SM/486.png
487,Giratina,,Ghost/Dragon,Renegade,4.5,750.0,https://serebii.net/sunmoon/pokemon/487.png,https://serebii.net/Shiny/SM/487.png
488,Cresselia,,Psychic,Lunar,1.5,85.5999984741211,https://serebii.net/sunmoon/pokemon/488.png,https://serebii.net/Shiny/SM/488.png
489,Phione,,Water,Sea Drifter,0.400000005960465,3.09999990463257,https://serebii.net/sunmoon/pokemon/489.png,https://serebii.net/Shiny/SM/489.png
490,Manaphy,,Water,Seafaring,0.300000011920929,1.39999997615814,https://serebii.net/sunmoon/pokemon/490.png,https://serebii.net/Shiny/SM/490.png
491,Darkrai,,Dark,Pitch-Black,1.5,50.5,https://serebii.net/sunmoon/pokemon/491.png,https://serebii.net/Shiny/SM/491.png
492,Shaymin,,Grass,Gratitude,0.200000002980232,2.09999990463257,https://serebii.net/sunmoon/pokemon/492.png,https://serebii.net/Shiny/SM/492.png
493,Arceus,,Normal,Alpha,3.20000004768372,320.0,https://serebii.net/sunmoon/pokemon/493.png,https://serebii.net/Shiny/SM/493.png
494,Victini,,Psychic/Fire,Victory,0.400000005960465,4.0,https://serebii.net/sunmoon/pokemon/494.png,https://serebii.net/Shiny/SM/494.png
495,Snivy,,Grass,Grass Snake,0.600000023841858,8.10000038146973,https://serebii.net/sunmoon/pokemon/495.png,https://serebii.net/Shiny/SM/495.png
496,Servine,,Grass,Grass Snake,0.800000011920929,16.0,https://serebii.net/sunmoon/pokemon/496.png,https://serebii.net/Shiny/SM/496.png
497,Serperior,,Grass,Regal,3.29999995231628,63.0,https://serebii.net/sunmoon/pokemon/497.png,https://serebii.net/Shiny/SM/497.png
498,Tepig,,Fire,Fire Pig,0.5,9.89999961853027,https://serebii.net/sunmoon/pokemon/498.png,https://serebii.net/Shiny/SM/498.png
499,Pignite,,Fire/Fighting,Fire Pig,1.0,55.5,https://serebii.net/sunmoon/pokemon/499.png,https://serebii.net/Shiny/SM/499.png
500,Emboar,,Fire/Fighting,Mega Fire Pig,1.60000002384186,150.0,https://serebii.net/sunmoon/pokemon/500.png,https://serebii.net/Shiny/SM/500.png
501,Oshawott,,Water,Sea Otter,0.5,5.90000009536743,https://serebii.net/sunmoon/pokemon/501.png,https://serebii.net/Shiny/SM/501.png
502,Dewott,,Water,Discipline,0.800000011920929,24.5,https://serebii.net/sunmoon/pokemon/502.png,https://serebii.net/Shiny/SM/502.png
503,Samurott,,Water,Formidable,1.5,94.5999984741211,https://serebii.net/sunmoon/pokemon/503.png,https://serebii.net/Shiny/SM/503.png
504,Patrat,,Normal,Scout,0.5,11.6000003814697,https://serebii.net/sunmoon/pokemon/504.png,https://serebii.net/Shiny/SM/504.png
505,Watchog,,Normal,Lookout,1.10000002384186,27.0,https://serebii.net/sunmoon/pokemon/505.png,https://serebii.net/Shiny/SM/505.png
506,Lillipup,,Normal,Puppy,0.400000005960465,4.09999990463257,https://serebii.net/sunmoon/pokemon/506.png,https://serebii.net/Shiny/SM/506.png
507,Herdier,,Normal,Loyal Dog,0.899999976158142,14.6999998092651,https://serebii.net/sunmoon/pokemon/507.png,https://serebii.net/Shiny/SM/507.png
508,Stoutland,,Normal,Big-Hearted,1.20000004768372,61.0,https://serebii.net/sunmoon/pokemon/508.png,https://serebii.net/Shiny/SM/508.png
509,Purrloin,,Dark,Devious,0.400000005960465,10.1000003814697,https://serebii.net/sunmoon/pokemon/509.png,https://serebii.net/Shiny/SM/509.png
510,Liepard,,Dark,Cruel,1.10000002384186,37.5,https://serebii.net/sunmoon/pokemon/510.png,https://serebii.net/Shiny/SM/510.png
511,Pansage,,Grass,Grass Monkey,0.600000023841858,10.5,https://serebii.net/sunmoon/pokemon/511.png,https://serebii.net/Shiny/SM/511.png
512,Simisage,,Grass,Thorn Monkey,1.20000004768372,30.5,https://serebii.net/sunmoon/pokemon/512.png,https://serebii.net/Shiny/SM/512.png
513,Pansear,,Fire,High Temp,0.600000023841858,11.0,https://serebii.net/sunmoon/pokemon/513.png,https://serebii.net/Shiny/SM/513.png
514,Simisear,,Fire,Ember,1.0,28.0,https://serebii.net/sunmoon/pokemon/514.png,https://serebii.net/Shiny/SM/514.png
515,Panpour,,Water,Spray,0.600000023841858,13.0,https://serebii.net/sunmoon/pokemon/515.png,https://serebii.net/Shiny/SM/515.png
516,Simipour,,Water,Geyser,1.0,29.0,https://serebii.net/sunmoon/pokemon/516.png,https://serebii.net/Shiny/SM/516.png
517,Munna,,Psychic,Dream Eater,0.600000023841858,23.2999992370605,https://serebii.net/sunmoon/pokemon/517.png,https://serebii.net/Shiny/SM/517.png
518,Musharna,,Psychic,Drowsing,1.10000002384186,60.5,https://serebii.net/sunmoon/pokemon/518.png,https://serebii.net/Shiny/SM/518.png
519,Pidove,,Normal/Flying,Tiny Pidgeon,0.300000011920929,2.09999990463257,https://serebii.net/sunmoon/pokemon/519.png,https://serebii.net/Shiny/SM/519.png
520,Tranquill,,Normal/Flying,Wild Pigeon,0.600000023841858,15.0,https://serebii.net/sunmoon/pokemon/520.png,https://serebii.net/Shiny/SM/520.png
521,Unfezant,,Normal/Flying,Proud,1.20000004768372,29.0,https://serebii.net/sunmoon/pokemon/521.png,https://serebii.net/Shiny/SM/521.png
522,Blitzle,,Electric,Electrified,0.800000011920929,29.7999992370605,https://serebii.net/sunmoon/pokemon/522.png,https://serebii.net/Shiny/SM/522.png
523,Zebstrika,,Electric,Thunderbolt,1.60000002384186,79.5,https://serebii.net/sunmoon/pokemon/523.png,https://serebii.net/Shiny/SM/523.png
524,Roggenrola,,Rock,Mantle,0.400000005960465,18.0,https://serebii.net/sunmoon/pokemon/524.png,https://serebii.net/Shiny/SM/524.png
525,Boldore,,Rock,Ore,0.899999976158142,102.0,https://serebii.net/sunmoon/pokemon/525.png,https://serebii.net/Shiny/SM/525.png
526,Gigalith,,Rock,Compressed,1.70000004768372,260.0,https://serebii.net/sunmoon/pokemon/526.png,https://serebii.net/Shiny/SM/526.png
